Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
5184	-650.3522	-755.7937	105.4415	0.0124132	0.00370464	0.00235254	0.00037019	0.0288299	0.0167099	0.00202264	0.0119518	0.0161386	0.00915026	0.0139535	0.00184452	0.0322587	0.10404	4.66237e-05	0.00197839	0.000131521	0.00332249	0.00773752	0.0177479	0.0121003	0.0089318	0.00629461	0.00237289	0.00076112	0.00344572	0.00842652	0.0220582	0.0214616	0.00913419	0.0167786	0.0181926	0.00039998	0.0156994	0.00141022	0.0177106	0.0437301	0.000900843	0.0124054	0.00616937	0.0124214	0.0145648	0.00169329	0.0474236	0.0234033	0.011943	0.0485384	0.00380482	0.0195555	0.0260273	0.024747	0.000786637	0.00440135	0.0486435	0.0240755	0.00767458	0.00463132	0.0652655	0.0429291	0.00360358	0.00247086	0.00773218	0.0258221	0.00331028	2.50794e-05	0.0033541	0.00156957	0.0317347	0.00509907	0.264379	0.209542	0.0855368	0.440543	4.691079	0.300438	0.44591	0.554089	0.699562	0.120223	0.355884	0.724463	1.38033	2.80991	8.31787	1.531753	0.0120243	0.00358858	0.00227884	0.000358593	0.0279267	0.0161864	0.00195928	0.0115774	0.015633	0.0088636	0.0135164	0.00178673	0.0312481	0.100781	4.51631e-05	0.00191641	0.0001274	0.0032184	0.00749512	0.0171919	0.0117213	0.00865198	0.00609741	0.00229855	0.000737276	0.00333777	0.00816254	0.0213672	0.0207893	0.00884804	0.016253	0.0176227	0.00038745	0.0152076	0.00136604	0.0171558	0.0423601	0.000872621	0.0120168	0.0059761	0.0120323	0.0141085	0.00164024	0.045938	0.0226701	0.0115688	0.0470178	0.00368562	0.0189429	0.0252119	0.0239717	0.000761994	0.00426347	0.0471196	0.0233213	0.00743415	0.00448623	0.0632209	0.0415843	0.00349069	0.00239345	0.00748995	0.0250131	0.00320658	2.42937e-05	0.00324903	0.0015204	0.0307406	0.00493933	1.032341	3.368066	0.268072	0.435668	0.564332	0.731928
5220	-652.3424	-753.858	101.5156	0.0150967	0.0149151	0.00672806	0.000324357	0.0530357	0.0426541	0.00815625	0.00548758	0.015968	0.0105722	0.00975959	0.022391	0.0474088	0.0870622	0.000104182	0.0014798	0.00074969	0.00252499	0.0186888	0.0137273	0.00560267	0.00211312	0.00371001	0.013576	0.000230243	0.00245585	0.00330334	0.0126984	0.0113088	0.00252078	0.0156799	0.0223797	0.00482802	0.0302373	0.00374923	0.00715238	0.0244211	0.013678	0.0492406	0.00380544	0.0294	0.00539912	0.0030087	0.0395612	0.0226096	0.053009	0.0139595	0.0256275	0.0382295	0.0256057	0.00344839	0.0157506	0.00498204	0.0750254	0.000416353	0.00224783	0.0201591	0.0639528	0.0352381	0.0159026	0.00664833	0.00563858	0.0340661	0.00251905	0.00620988	0.0101115	0.00255531	0.00737875	0.000570644	0.429954	0.0876372	0.00976542	0.472643	12.05061	0.372485	0.466666	0.533334	0.627515	0.123775	0.360973	0.72768	1.37423	2.77029	8.07916	1.510699	0.0128073	0.0126532	0.00570776	0.000275169	0.0449929	0.0361857	0.00691937	0.00465539	0.0135465	0.0089689	0.00827956	0.0189954	0.0402193	0.0738593	8.83827e-05	0.00125539	0.000636001	0.00214208	0.0158547	0.0116456	0.00475303	0.00179266	0.00314739	0.0115172	0.000195327	0.00208343	0.0028024	0.0107727	0.00959384	0.00213851	0.0133021	0.0189859	0.00409585	0.0256519	0.00318066	0.00606773	0.0207177	0.0116038	0.0417733	0.00322835	0.0249416	0.00458036	0.00255243	0.0335618	0.0191809	0.0449703	0.0118426	0.0217411	0.0324321	0.0217227	0.00292545	0.013362	0.00422652	0.0636479	0.000353213	0.00190695	0.017102	0.0542545	0.0298943	0.013491	0.00564012	0.0047835	0.0289	0.00213704	0.00526816	0.00857815	0.0021678	0.00625978	0.000484107	1.178757	6.699997	0.331048	0.455013	0.544988	0.668952
5256	-643.8296	-750.8821	107.0525	0.0156293	0.00830085	0.0085244	0.0106744	0.0444876	0.0442854	0.00509727	0.0039083	0.0321374	0.00713811	0.00266641	0.00840441	0.0411657	0.0979749	0.00226867	0.00238841	0.000326531	0.000827424	0.00153825	0.0380887	0.0178038	0.00022857	0.00552473	0.0104921	0.000919354	0.000514667	0.00327596	0.0238826	0.00712326	0.0050323	0.0334916	0.000448168	0.00294093	0.00363933	0.0016893	0.00191546	0.0136303	0.010481	0.0612824	0.00286858	0.0250957	0.00714395	0.00377796	0.0472216	0.0503666	0.0358942	0.00251328	0.0890867	0.00354957	0.0120668	0.00290575	0.00553907	0.00854943	0.0237777	0.000304299	0.00455648	0.00949599	0.0435148	0.0626646	0.0085065	0.0232693	0.0082166	0.0264958	0.00278088	0.00412026	0.00405322	0.00554175	0.0326742	0.0028343	0.0786684	0.451317	0.34785	0.122164	4.158959	0.289113	0.442407	0.557593	0.710887	0.100105	0.325476	0.704555	1.41934	3.07242	9.98955	1.664172	0.0137155	0.00728443	0.0074806	0.00936737	0.0390402	0.0388628	0.00447312	0.00342974	0.0282022	0.00626406	0.00233991	0.00737531	0.036125	0.0859781	0.00199088	0.00209596	0.000286548	0.000726107	0.0013499	0.0334248	0.0156237	0.000200582	0.00484824	0.00920739	0.000806781	0.000451647	0.00287482	0.0209582	0.00625103	0.0044161	0.0293906	0.00039329	0.00258082	0.0031937	0.00148245	0.00168091	0.0119613	0.00919759	0.0537785	0.00251733	0.0220228	0.00626918	0.00331536	0.0414394	0.0441993	0.031499	0.00220554	0.0781782	0.00311493	0.0105893	0.00254994	0.00486082	0.00750257	0.0208661	0.000267038	0.00399855	0.00833322	0.0381865	0.0549914	0.00746489	0.02042	0.00721049	0.0232514	0.00244037	0.00361574	0.00355691	0.00486317	0.0286733	0.00248724	1.139534	1.142379	0.141364	0.384092	0.615909	0.858636
5292	-655.5057	-761.176	105.6703	0.0101342	0.00860673	0.00529594	0.00445078	0.0166285	0.0133974	0.00201691	0.0109771	0.0030782	0.0205304	0.0015183	0.0162428	0.0229016	0.034074	0.00320817	0.00323902	0.000889392	0.00610064	0.00302863	0.0360034	0.010185	0.000482754	0.00742926	0.0136391	0.00369629	0.000346235	0.00305215	0.00791585	0.00328192	0.00302708	0.00396742	0.00437193	0.00566807	0.000736992	0.00276564	0.00281048	0.00114279	0.000865444	0.0275729	0.0181912	0.0156037	0.0225042	0.00454784	0.0139204	0.0275835	0.00140689	0.0039947	0.00841817	0.00857362	0.00701955	0.00273525	0.00198311	0.0117327	0.0171718	0.0111545	0.00588151	0.00426862	0.000549134	0.00374137	0.00539138	0.0115609	0.0214232	0.0229642	0.0105062	0.00699726	0.0224006	0.0146847	0.00156859	0.00795253	0.26173	0.282858	0.447771	0.00764165	7.329306	0.338084	0.45704	0.54296	0.661916	0.081522	0.29446	0.682882	1.46438	3.39605	12.2666	1.812649	0.0157925	0.0134122	0.00825284	0.00693581	0.0259127	0.0208776	0.00314302	0.0171061	0.00479687	0.0319933	0.00236601	0.0253117	0.0356884	0.0530986	0.0049994	0.00504747	0.00138597	0.00950684	0.00471962	0.0561053	0.0158716	0.000752292	0.0115773	0.0212543	0.00576006	0.000539551	0.00475628	0.0123356	0.00511434	0.0047172	0.00618256	0.00681293	0.00883275	0.00114848	0.00430979	0.00437967	0.00178085	0.00134865	0.0429678	0.028348	0.0243157	0.0350691	0.00708705	0.0216927	0.0429844	0.0021924	0.00622508	0.0131183	0.0133606	0.0109388	0.00426244	0.00309036	0.0182834	0.0267594	0.0173824	0.00916536	0.00665193	0.000855734	0.00583031	0.00840158	0.0180158	0.0333845	0.0357859	0.0163722	0.0109041	0.0349076	0.0228836	0.00244439	0.0123927	0.6417105	1.572083	0.180896	0.403019	0.596981	0.819104
5328	-636.7696	-746.3081	109.5384	0.0162547	0.00525116	0.00484689	0.0071561	0.0174462	0.0102336	0.00230058	0.00131742	0.0258011	0.00965723	0.0139358	0.00936859	0.021201	0.0760327	0.00152954	0.0101182	0.00160149	0.000216021	0.00410809	0.00975261	0.0225136	0.00625429	0.000646845	0.00424874	0.000105306	0.00292845	0.000119896	0.0145448	0.0106687	0.000230876	0.00683767	0.00706475	0.00242788	0.000866484	0.000786379	0.00582945	0.0145706	0.00708632	0.0267806	0.0119014	0.0131063	0.000620631	0.0028654	0.04189	0.0177644	0.00143225	0.00478856	0.00129957	0.000560818	0.00574386	0.00442419	0.00992596	0.00717893	0.0238613	0.0270936	0.00962624	0.0016451	0.0104725	0.0174953	0.000455546	0.0316402	0.00329398	0.0335225	0.0157928	0.00343052	0.00621216	0.000415851	0.0453785	0.00289046	0.0845681	0.39013	0.518185	0.00711662	0.8074509	0.0994889	0.358695	0.641305	0.900511	0.0710449	0.275353	0.668738	1.49535	3.6317	14.0756	1.912115	0.0219846	0.00710221	0.00655544	0.00967865	0.0235961	0.013841	0.00311155	0.00178181	0.0348961	0.0130614	0.0188482	0.012671	0.0286744	0.102835	0.00206871	0.0136849	0.00216602	0.000292169	0.00555621	0.0131904	0.0304498	0.00845895	0.000874861	0.00574644	0.000142427	0.00396073	0.00016216	0.0196719	0.0144294	0.000312261	0.00924798	0.00955511	0.00328372	0.00117192	0.00106358	0.00788435	0.0197068	0.00958428	0.0362209	0.0160967	0.0177264	0.000839406	0.00387546	0.0566564	0.0240264	0.00193712	0.00647655	0.00175768	0.000758509	0.00776859	0.00598374	0.0134249	0.00970953	0.0322725	0.0366442	0.0130195	0.00222501	0.0141641	0.0236625	0.000616127	0.0427934	0.00445512	0.0453393	0.0213598	0.0046398	0.00840197	0.000562439	0.0613746	0.00390936	0.7393695	1.134377	0.140495	0.38363	0.616369	0.859506
5364	-652.6659	-757.8882	105.2222	0.0357281	0.00261985	0.0303472	0.0129409	0.00702534	0.0301366	0.00749385	0.00224475	0.00990313	0.0118609	0.0253692	0.00283583	0.0348853	0.0561697	0.00288277	0.0037993	0.00966106	0.00690793	0.000362861	0.0365666	0.0180978	0.00639119	0.00214138	0.00568414	0.000325998	0.00118456	0.00570005	0.0265773	0.0205224	0.00154789	0.0113384	0.0283932	0.00150223	0.0011913	0.00117592	0.000606446	0.0041423	0.00478543	0.0320813	0.000424349	0.0208078	0.010702	0.00792732	0.0358859	0.0143016	0.0198562	0.0155393	0.0197043	0.000564537	0.021099	0.0202802	0.00301773	0.0252111	0.0592545	0.0215705	0.0194091	0.023105	0.00164176	0.0020473	0.000962709	0.0309757	0.028119	0.0141721	0.0132128	0.04481	0.0475833	0.0182041	0.0324296	0.0242067	0.0991168	0.156924	0.64058	0.103379	1.570198	0.180749	0.402955	0.597046	0.819251	0.0801211	0.291981	0.681084	1.46825	3.42488	12.4811	1.825182	0.0324755	0.00238134	0.0275844	0.0117628	0.00638577	0.027393	0.00681163	0.00204039	0.00900157	0.0107811	0.0230597	0.00257766	0.0317095	0.0510561	0.00262033	0.00345342	0.00878154	0.00627904	0.000329827	0.0332376	0.0164502	0.00580935	0.00194644	0.00516667	0.00029632	0.00107672	0.00518113	0.0241577	0.0186541	0.00140697	0.0103062	0.0258083	0.00136547	0.00108284	0.00106887	0.000551237	0.00376519	0.00434978	0.0291607	0.000385717	0.0189135	0.00972773	0.00720564	0.0326189	0.0129997	0.0180485	0.0141246	0.0179104	0.000513143	0.0191782	0.0184339	0.002743	0.0229159	0.0538601	0.0196068	0.0176421	0.0210016	0.00149229	0.00186092	0.000875066	0.0281557	0.0255591	0.0128819	0.01201	0.0407306	0.0432514	0.0165468	0.0294773	0.022003	1.100156	7.508886	0.339937	0.45757	0.54243	0.660063
5400	-654.2415	-757.9463	103.7048	0.0250541	0.0102443	0.0169215	0.017226	0.0547479	0.0193979	0.00551649	0.00607776	0.0103324	0.0343725	0.0169687	0.0167924	0.0134182	0.119936	0.0152673	0.00157392	0.006181	0.0015118	0.000436086	0.033149	0.0105479	0.00483745	0.0128799	0.0074192	0.00364333	0.000456657	0.0160681	0.0300119	0.000522205	0.00196467	0.0477796	0.0168144	0.000602503	0.0165182	0.00258503	0.00690766	0.032564	0.0262035	0.0597427	0.0278997	0.0173278	0.00205288	0.0014812	0.00297465	0.0104161	0.0922473	0.0241346	0.0285193	0.000608426	0.0130932	0.00923506	0.00590382	0.0361303	0.0373734	0.0193151	0.0404553	0.0184335	0.0115776	0.00749439	0.000689885	0.0803544	0.00928681	0.0242326	0.0528881	0.0805401	0.0756206	0.0201514	0.0410935	0.00848384	0.0332562	0.216364	0.649545	0.100835	10.46441	0.363476	0.464186	0.535812	0.636525	0.122943	0.359788	0.726934	1.37564	2.77941	8.13382	1.515574	0.0164482	0.0067255	0.0111091	0.011309	0.0359425	0.0127349	0.00362163	0.0039901	0.00678334	0.0225658	0.0111401	0.0110244	0.00880918	0.0787392	0.0100231	0.00103329	0.00405788	0.000992512	0.000286294	0.0217626	0.00692479	0.00317583	0.00845574	0.00487077	0.00239188	0.0002998	0.0105489	0.0197031	0.000342832	0.00128982	0.0313677	0.0110388	0.000395548	0.0108443	0.00169709	0.00453494	0.0213786	0.0172028	0.0392216	0.0183164	0.0113759	0.00134774	0.000972418	0.00195288	0.00683823	0.0605612	0.0158445	0.0187232	0.000399437	0.00859579	0.0060629	0.00387591	0.0237198	0.024536	0.0126805	0.0265592	0.0121017	0.00760077	0.00492013	0.000452916	0.0527534	0.00609687	0.0159089	0.0347215	0.0528753	0.0496456	0.0132296	0.0269782	0.00556972	1.523209	2.145771	0.218289	0.418173	0.581827	0.781712
5436	-656.3568	-763.124	106.7672	0.0263808	0.0271557	0.0179831	0.0023075	0.000213462	0.0525766	0.01099	0.00140378	0.0447268	0.00379895	0.00445232	0.00287188	0.0470749	0.120802	0.000699471	0.00716214	0.00530667	0.00209471	0.00722478	0.00448629	0.00682827	0.0094416	0.00510577	0.00437117	0.00608192	0.00891278	0.00890245	0.0425676	0.00754876	0.000688254	0.0124561	0.0459304	0.00338786	0.00672436	0.00266822	0.000147608	0.0496475	0.0018407	0.0145533	0.0160602	0.0451774	0.0270034	0.0644312	0.00778402	0.0157205	9.5769e-05	0.0277382	0.0089263	0.000593002	0.00200975	0.037393	0.0810612	0.0181971	0.00221285	0.0140819	0.01305	0.00563262	0.0234669	0.0766304	0.00296246	0.0300329	0.032644	0.00768763	0.0432552	0.0181586	0.0219503	0.068103	0.0707666	0.0206866	0.322181	0.351994	0.199929	0.125896	5.732453	0.318186	0.451247	0.548752	0.681814	0.136413	0.378501	0.738524	1.35405	2.642	7.33068	1.440402	0.0184348	0.0189763	0.0125665	0.00161248	0.000149167	0.0367404	0.00767979	0.000980957	0.031255	0.0026547	0.00311127	0.00200686	0.0328958	0.0844164	0.000488788	0.00500489	0.00370829	0.00146378	0.00504866	0.003135	0.00477158	0.00659777	0.0035679	0.00305456	0.00425003	0.00622823	0.00622101	0.0297461	0.00527505	0.00048095	0.00870431	0.032096	0.00236743	0.00469897	0.00186454	0.000103148	0.0346936	0.00128628	0.0101698	0.0112228	0.0315699	0.0188699	0.0450243	0.00543945	0.0109854	6.69231e-05	0.0193834	0.00623767	0.000414389	0.00140441	0.0261302	0.0566453	0.0127161	0.00154633	0.00984038	0.00911932	0.00393606	0.0163986	0.0535491	0.00207016	0.0209869	0.0228115	0.0053721	0.0302266	0.0126892	0.0153388	0.0475902	0.0494515	0.0144558	1.43103	0.6191035	0.0702895	0.335217	0.664783	0.92971
5472	-654.1385	-761.184	107.0455	0.000465556	0.0170157	0.00452958	0.00807384	0.00626719	0.0165024	0.0177778	0.00657099	0.0188277	0.0105034	0.0147706	0.0105088	0.045763	0.0343283	0.00135479	0.00206341	0.00467479	0.00394178	0.000463945	0.000903546	0.00391894	0.00203253	0.00110396	0.00510103	0.000154816	0.00529553	0.0125044	0.0115874	0.00456805	0.00733304	0.00640052	0.00703628	0.00437079	0.00421718	0.005321	0.000474627	0.00208117	0.00545005	0.0358415	0.0137712	0.000592298	0.00879936	3.76694e-06	0.0313311	0.00133316	0.0136025	0.00285142	0.0165975	0.0050155	0.00256051	0.0279931	0.00688045	0.0272045	0.0180047	0.0155166	0.0133026	0.00288526	0.000989026	0.00577356	0.000127426	0.00204347	0.0118405	0.0252124	0.0367794	0.0445149	0.0295371	0.0228198	0.00753053	0.00256709	0.29652	0.333696	0.258626	0.111159	1.645516	0.186491	0.405429	0.594571	0.813509	0.0924507	0.313092	0.69608	1.43662	3.19395	10.8166	1.721685	0.000622333	0.0227459	0.00605493	0.0107927	0.00837769	0.0220596	0.0237646	0.00878379	0.025168	0.0140405	0.0197447	0.0140477	0.0611738	0.0458885	0.00181101	0.00275828	0.00624904	0.00526918	0.000620181	0.00120782	0.00523866	0.00271699	0.00147573	0.00681882	0.000206951	0.00707881	0.0167154	0.0154895	0.00610636	0.00980247	0.00855592	0.00940577	0.00584267	0.00563734	0.00711287	0.00063446	0.00278201	0.00728537	0.0479113	0.0184088	0.000791757	0.0117626	5.03548e-06	0.0418819	0.00178211	0.0181832	0.00381164	0.0221868	0.00670448	0.00342277	0.0374199	0.00919747	0.0363657	0.0240678	0.0207419	0.0177823	0.00385689	0.00132208	0.00771782	0.000170337	0.00273161	0.0158278	0.0337028	0.049165	0.0595055	0.0394839	0.0305045	0.0100665	0.00343157	0.7480809	3.884858	0.282478	0.440316	0.559684	0.717521
5508	-671.3722	-766.5992	95.22703	0.00755656	0.00779906	0.00102614	0.00179789	0.0191719	0.0165944	0.0172015	0.00959802	0.0101339	0.00588886	0.00300811	0.00189285	0.0459316	0.0683653	0.00419998	0.00596677	0.00532281	0.00149243	0.000228703	0.00779595	0.013296	0.000575557	0.00428775	0.0251294	0.00467388	0.000371078	0.00507706	0.00999613	0.00396191	0.00295866	0.010789	0.00598366	0.00968095	0.00679518	0.00386914	6.67376e-05	0.00515613	0.0066019	0.028015	0.0490372	0.02039	0.0103923	1.04738e-06	0.00568927	6.16044e-05	0.0277158	0.00379175	0.00978325	0.0060891	0.00697808	0.00645187	3.15411e-05	0.00805094	0.0153992	0.0103742	0.00102766	0.00833153	0.000943885	0.0115401	0.00201438	0.0175443	0.0124844	0.0254146	0.0235689	0.0385763	0.0176845	0.0197029	0.0167634	0.00131125	0.084558	0.33297	0.466305	0.116167	111.2568	0.457465	0.489109	0.510887	0.542538	0.093705	0.315156	0.697508	1.43367	3.17303	10.6718	1.71194	0.00987265	0.0101895	0.00134066	0.00234895	0.0250482	0.0216806	0.0224738	0.0125398	0.01324	0.0076938	0.00393009	0.00247301	0.0600096	0.0893194	0.00548727	0.0077956	0.00695426	0.00194986	0.000298801	0.0101854	0.0173712	0.000751966	0.00560195	0.0328316	0.00610643	0.000484814	0.00663318	0.01306	0.00517624	0.00386549	0.0140958	0.00781766	0.0126482	0.00887792	0.00505504	8.71927e-05	0.00673649	0.00862539	0.0366016	0.0640672	0.0266395	0.0135776	1.3684e-06	0.00743304	8.04862e-05	0.0362107	0.00495393	0.0127818	0.00795541	0.00911687	0.00842938	4.12085e-05	0.0105186	0.0201191	0.0135539	0.00134264	0.0108852	0.00123319	0.0150771	0.00263179	0.0229216	0.0163109	0.0332042	0.0307927	0.0504	0.0231048	0.0257418	0.0219014	0.00171315	0.765403	3.235881	0.263908	0.434294	0.565706	0.736092
5544	-655.9039	-761.8931	105.9893	0.0122398	0.0454793	0.00975535	0.000701875	0.0137373	0.0196197	0.000306388	0.0110653	0.0219765	0.0412121	0.0167347	0.00369982	0.0532712	0.0191058	0.00811662	0.0051201	0.000135693	0.00656382	0.00803431	0.00631975	0.0166006	0.00230053	0.00178178	0.0177486	0.00031042	0.00370276	0.0086885	0.0235064	0.0235378	0.00895544	0.0191395	0.00830706	0.00678619	0.00262818	0.00664991	0.00836296	0.0044347	0.0055314	0.0409806	0.0359096	0.0277441	0.00557468	5.25608e-05	0.0111262	0.000246103	0.0507833	0.00973121	0.00525592	0.00202277	0.00589349	0.0402496	0.000697853	0.00807478	0.0391545	0.0134411	0.00811245	0.0279614	0.00486814	0.00771073	0.00434724	0.0103148	0.00759459	0.0286084	0.0285143	0.0368928	0.0395656	0.0204178	0.0294953	0.00179121	0.0895914	0.254122	0.611526	0.0447604	4.354225	0.293488	0.443769	0.55623	0.706512	0.0813714	0.294194	0.68269	1.46479	3.39911	12.2893	1.813986	0.0119378	0.044357	0.00951462	0.000684555	0.0133983	0.0191355	0.000298827	0.0107922	0.0214342	0.0401952	0.0163218	0.00360852	0.0519566	0.0186344	0.00791632	0.00499376	0.000132345	0.00640184	0.00783605	0.00616379	0.016191	0.00224376	0.00173781	0.0173106	0.00030276	0.00361138	0.0084741	0.0229263	0.022957	0.00873445	0.0186672	0.00810207	0.00661873	0.00256332	0.00648581	0.00815659	0.00432526	0.0053949	0.0399693	0.0350234	0.0270594	0.00543711	5.12638e-05	0.0108516	0.00024003	0.0495301	0.00949108	0.00512622	0.00197286	0.00574806	0.0392564	0.000680632	0.00787552	0.0381883	0.0131094	0.00791226	0.0272714	0.00474801	0.00752045	0.00423996	0.0100603	0.00740718	0.0279024	0.0278106	0.0359824	0.0385892	0.0199139	0.0287675	0.001747	1.025301	2.296426	0.226161	0.421114	0.578886	0.77384
5580	-648.3958	-747.7434	99.34764	0.0135105	0.00910888	0.0113342	0.012807	0.0160407	0.016071	0.00724306	0.00767893	0.0104397	0.0215984	0.00711477	0.000358117	0.0775035	0.0312001	0.000660183	0.00618849	3.91793e-05	0.00949207	0.00108355	0.0590512	0.0161944	0.00823304	0.00445414	0.00217005	0.00114629	0.0112566	0.00766859	0.026936	0.00627873	0.00675033	0.0154378	0.00553014	0.000689509	0.00572386	0.00791452	0.000480125	0.00744792	0.00561092	0.0314507	0.079652	0.0093413	0.0308107	0.002174	0.00103057	0.00761972	0.0631659	0.021114	0.011498	0.00042825	0.0008165	0.008635	0.0134956	0.0251092	0.025481	0.0394411	0.0111818	0.0214838	0.0110095	0.000350256	0.0153807	0.048593	0.00213202	0.063024	0.0202231	0.023187	0.0169149	0.0201231	0.0264298	0.00743684	0.273208	0.481772	0.0101822	0.234838	37.98888	0.427435	0.481331	0.51867	0.572565	0.108246	0.338127	0.712987	1.40255	2.95747	9.23824	1.607636	0.0120934	0.00815345	0.0101454	0.0114637	0.0143582	0.0143853	0.00648334	0.00687349	0.00934469	0.0193329	0.00636851	0.000320555	0.0693743	0.0279276	0.000590937	0.00553939	3.50698e-05	0.00849646	0.0009699	0.0528574	0.0144958	0.00736948	0.00398695	0.00194244	0.00102606	0.0100759	0.00686424	0.0241107	0.00562016	0.00604229	0.0138185	0.00495009	0.000617187	0.00512349	0.00708437	0.000429765	0.00666671	0.0050224	0.0281519	0.0712973	0.0083615	0.027579	0.00194597	0.000922471	0.00682049	0.0565405	0.0188994	0.010292	0.000383331	0.000730858	0.00772929	0.0120801	0.0224755	0.0228083	0.0353041	0.0100089	0.0192304	0.00985474	0.000313518	0.0137674	0.0434961	0.00190839	0.0564135	0.0181019	0.0207549	0.0151407	0.0180124	0.0236576	0.0066568	1.11718	3.206211	0.262942	0.433974	0.566027	0.737058
